"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"27","CN19Sc38_8_eDNA_RR",-0.0899231150868011,-0.126823343686367,0.0251986413393936,"CN19Sc38_08_eDNA",12,"RR","RR49","6/4/19 12:05","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",38,"MARS",8,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,130.041,"CANON",27.418,0.0369,26.3244,131.048,NA,NA,NA,NA,8.8753,33.9585,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","100-200m"
"28","CN19Sc38_7_eDNA_RR",0.127562897010415,0.0411902117235496,0.1017296755173,"CN19Sc38_07_eDNA",12,"RR","RR50","6/4/19 12:05","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",38,"MARS",7,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,199.829,"CANON",26.077,0.0354,26.5103,201.41,NA,NA,NA,NA,8.1513,34.0527,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","100-200m"
"29","CN19Sc38_4_eDNA_RR",0.0538386963319708,-0.202825455912523,-0.053977474918392,"CN19Sc38_04_eDNA",12,"RR","RR53","6/4/19 12:05","06-04 day","CN19S",400,"WESTERN FLYER",NA,"CTD",38,"MARS",4,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.187,"CANON",35.124,0.0379,26.845,403.551,NA,NA,NA,NA,6.4554,34.1727,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","300-400m"
"30","CN19Sc38_3_eDNA_RR",-0.0723950865798201,0.00779183060587162,-0.0475020339051909,"CN19Sc38_03_eDNA",12,"RR","RR54","6/4/19 12:05","06-04 day","CN19S",500,"WESTERN FLYER",NA,"CTD",38,"MARS",3,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,499.769,"CANON",36.825,0.0367,26.9677,504.093,NA,NA,NA,NA,5.9157,34.2394,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","400-500m"
"31","CN19Sc28_11_eDNA_RR",-0.0890035871286897,0.0345536901418853,-0.0319673988231804,"CN19Sc28_11_eDNA",12,"RR","RR58","6/3/19 9:02","06-03 day","CN19S",25,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",11,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,25.797,"CANON",10.199,0.0466,25.276,25.99,NA,NA,NA,NA,11.8202,33.265,NA,NA,NA,NA,NA,0.6656,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"32","CN19Sc28_10_eDNA_RR",0.0635649309552173,-0.0515494592942118,-0.0389078626813869,"CN19Sc28_10_eDNA",12,"RR","RR59","6/3/19 9:02","06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",10,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.074,"CANON",20.023,0.0409,25.7695,40.376,NA,NA,NA,NA,10.3942,33.5705,NA,NA,NA,NA,NA,0.5235,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"33","CN19Sc28_9_eDNA_RR",0.138309975771686,-0.162403316053323,0.107331651347179,"CN19Sc28_09_eDNA",12,"RR","RR60","6/3/19 9:02","06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",9,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,50.169,"CANON",22.455,0.0385,25.9605,50.548,NA,NA,NA,NA,9.8973,33.7069,NA,NA,NA,NA,NA,0.4619,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"34","CN19Sc28_8_eDNA_RR",0.0395832481514849,-0.00547521409072076,-0.0536142904924633,"CN19Sc28_08_eDNA",12,"RR","RR61","6/3/19 9:02","06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",8,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,59.792,"CANON",24.334,0.0366,26.0244,60.245,NA,NA,NA,NA,9.7576,33.7587,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"35","CN19Sc28_7_eDNA_RR",0.0480805343962783,-0.168005522672461,-0.0818950694916381,"CN19Sc28_07_eDNA",12,"RR","RR62","6/3/19 9:02","06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",7,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.325,"CANON",29.014,0.0368,26.2879,101.094,NA,NA,NA,NA,9.0159,33.9408,NA,NA,NA,NA,NA,0.4214,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"36","CN19Sc28_6_eDNA_RR",-0.0447396995092527,0.0942161831829282,0.0115189335746198,"CN19Sc28_06_eDNA",12,"RR","RR63","6/3/19 9:02","06-03 day","CN19S",110,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",6,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,110.423,"CANON",28.105,0.0369,26.3183,111.273,NA,NA,NA,NA,8.8924,33.9546,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
