"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"1","CN19Sc29_12_eDNA_RR",-0.0893458678584123,-0.00804029314896466,-0.0131101087114307,"CN19Sc29_12_eDNA",12,"RR","RR1","6/3/19 12:04","06-03 day","CN19S",0,"WESTERN FLYER",NA,"CTD",29,"MARS",12,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.282,"CANON",0.113,0.0643,24.0608,2.299,NA,NA,NA,NA,14.1974,32.3001,NA,NA,NA,NA,NA,1.1079,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","0-50m"
"2","CN19Sc29_11_eDNA_RR",-0.0721720898474084,-0.0145811937013293,-0.0197582668879848,"CN19Sc29_11_eDNA",12,"RR","RR2","6/3/19 12:04","06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",29,"MARS",11,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,41,"CANON",18.414,0.0428,25.7136,41.308,NA,NA,NA,NA,10.5376,33.5306,NA,NA,NA,NA,NA,0.5715,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","0-50m"
"3","CN19Sc29_10_eDNA_RR",-0.0566799446143245,-0.0142229646712183,-0.0128415135694494,"CN19Sc29_10_eDNA",12,"RR","RR3","6/3/19 12:04","06-03 day","CN19S",80,"WESTERN FLYER",NA,"CTD",29,"MARS",10,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.077,"CANON",25.018,0.0371,26.1126,80.687,NA,NA,NA,NA,9.5024,33.8173,NA,NA,NA,NA,NA,0.4264,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","50-100m"
"4","CN19Sc29_9_eDNA_RR",-0.028730866094845,0.0664463247426555,-0.0359002642052444,"CN19Sc29_09_eDNA",12,"RR","RR4","6/3/19 12:04","06-03 day","CN19S",110,"WESTERN FLYER",NA,"CTD",29,"MARS",9,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,110.532,"CANON",25.319,0.0354,26.2664,111.383,NA,NA,NA,NA,9.14,33.9384,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","100-200m"
"5","CN19Sc29_8_eDNA_RR",-0.00258196778562265,0.00640838242804108,-0.014844665413885,"CN19Sc29_08_eDNA",12,"RR","RR5","6/3/19 12:04","06-03 day","CN19S",165,"WESTERN FLYER",NA,"CTD",29,"MARS",8,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,165.27,"CANON",27.642,0.0354,26.4198,166.564,NA,NA,NA,NA,8.5266,34.0104,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","100-200m"
"6","CN19Sc29_7_eDNA_RR",0.0449274397068296,-0.0216706326226311,-0.136675551794656,"CN19Sc29_07_eDNA",12,"RR","RR6","6/3/19 12:04","06-03 day","CN19S",200,"WESTERN FLYER",NA,"CTD",29,"MARS",7,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,200.462,"CANON",28.952,0.0366,26.5028,202.049,NA,NA,NA,NA,8.1362,34.0402,NA,NA,NA,NA,NA,0.4152,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","100-200m"
"7","CN19Sc29_6_eDNA_RR",0.0309505451140358,-0.0426118787818502,-0.0633989782799456,"CN19Sc29_06_eDNA",12,"RR","RR7","6/3/19 12:04","06-03 day","CN19S",245,"WESTERN FLYER",NA,"CTD",29,"MARS",6,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,245.392,"CANON",31.56,0.0352,26.6422,247.362,NA,NA,NA,NA,7.5658,34.1107,NA,NA,NA,NA,NA,0.3802,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","200-300m"
"8","CN19Sc29_5_eDNA_RR",-0.0142239094722685,0.113171435432582,0.00464177268350504,"CN19Sc29_05_eDNA",12,"RR","RR8","6/3/19 12:04","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",29,"MARS",5,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,299.558,"CANON",34.071,0.035,26.7137,302.003,NA,NA,NA,NA,7.2047,34.1359,NA,NA,NA,NA,NA,0.3746,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","200-300m"
"9","CN19Sc29_4_eDNA_RR",0.028805103267099,-0.171020272370237,-0.114244695707676,"CN19Sc29_04_eDNA",12,"RR","RR9","6/3/19 12:04","06-03 day","CN19S",400,"WESTERN FLYER",NA,"CTD",29,"MARS",4,-122.1982,36.7115,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,399.462,"CANON",36.655,0.0362,26.8472,402.819,NA,NA,NA,NA,6.4632,34.1768,NA,NA,NA,NA,NA,0.4064,NA,NA,NA,NA,"day",6,3,12,2019-06-03 19:04:00,2019-06-03 12:04:00,1559563440,2019,154,"6","2019","300-400m"
"10","CN19Sc31_12_eDNA_RR",-0.114397279129962,-0.00183630726767664,-0.0360097013299691,"CN19Sc31_12_eDNA",12,"RR","RR14","6/3/19 18:05","06-03 transition","CN19S",0,"WESTERN FLYER",NA,"CTD",31,"MARS",12,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.194,"CANON",0.241,0.0726,23.9503,2.21,NA,NA,NA,NA,14.3193,32.1897,NA,NA,NA,NA,NA,1.3153,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","0-50m"
"11","CN19Sc31_11_eDNA_RR",-0.0479250035176125,0.0541312350187706,-0.0275646338312117,"CN19Sc31_11_eDNA",12,"RR","RR15","6/3/19 18:05","06-03 transition","CN19S",40,"WESTERN FLYER",NA,"CTD",31,"MARS",11,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,39.863,"CANON",17.472,0.0449,25.7375,40.162,NA,NA,NA,NA,10.48,33.5485,NA,NA,NA,NA,NA,0.6226,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","0-50m"
"12","CN19Sc31_10_eDNA_RR",-0.0639838794164666,-0.0508903789385766,0.00223847082967927,"CN19Sc31_10_eDNA",12,"RR","RR16","6/3/19 18:05","06-03 transition","CN19S",80,"WESTERN FLYER",NA,"CTD",31,"MARS",10,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.115,"CANON",23.778,0.0371,26.0761,80.726,NA,NA,NA,NA,9.6132,33.7938,NA,NA,NA,NA,NA,0.4282,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","50-100m"
"13","CN19Sc31_9_eDNA_RR",0.0779953575399743,-0.0153396211802427,-0.0942533027135454,"CN19Sc31_09_eDNA",12,"RR","RR17","6/3/19 18:05","06-03 transition","CN19S",110,"WESTERN FLYER",NA,"CTD",31,"MARS",9,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,108.84,"CANON",27.935,0.0359,26.3,109.677,NA,NA,NA,NA,9.0016,33.9532,NA,NA,NA,NA,NA,0.3977,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","100-200m"
"14","CN19Sc31_8_eDNA_RR",-0.00279963250784231,0.0105486629944274,-0.0109207877216364,"CN19Sc31_08_eDNA",12,"RR","RR18","6/3/19 18:05","06-03 transition","CN19S",165,"WESTERN FLYER",NA,"CTD",31,"MARS",8,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,164.471,"CANON",28.309,0.0354,26.4402,165.759,NA,NA,NA,NA,8.4312,34.0178,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","100-200m"
"15","CN19Sc31_7_eDNA_RR",0.0252173507213267,0.071674563306787,0.0325500007090209,"CN19Sc31_07_eDNA",12,"RR","RR19","6/3/19 18:05","06-03 transition","CN19S",200,"WESTERN FLYER",NA,"CTD",31,"MARS",7,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,199.856,"CANON",28.373,0.0354,26.5156,201.438,NA,NA,NA,NA,8.0527,34.0407,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","100-200m"
"16","CN19Sc31_6_eDNA_RR",0.0747213022160377,0.0117038139166867,-0.121127048600918,"CN19Sc31_06_eDNA",12,"RR","RR20","6/3/19 18:05","06-03 transition","CN19S",245,"WESTERN FLYER",NA,"CTD",31,"MARS",6,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,245.303,"CANON",29.818,0.0337,26.5798,247.272,NA,NA,NA,NA,7.8311,34.0801,NA,NA,NA,NA,NA,0.341,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","200-300m"
"17","CN19Sc31_5_eDNA_RR",0.0400651887662156,0.0867687267128981,0.0294018112179284,"CN19Sc31_05_eDNA",12,"RR","RR21","6/3/19 18:05","06-03 transition","CN19S",300,"WESTERN FLYER",NA,"CTD",31,"MARS",5,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,299.466,"CANON",32.8,0.0343,26.6621,301.91,NA,NA,NA,NA,7.4932,34.1218,NA,NA,NA,NA,NA,0.3572,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","200-300m"
"18","CN19Sc31_4_eDNA_RR",0.053727877402102,-0.0676943749941214,-0.1032685998107,"CN19Sc31_04_eDNA",12,"RR","RR22","6/3/19 18:05","06-03 transition","CN19S",400,"WESTERN FLYER",NA,"CTD",31,"MARS",4,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,399.15,"CANON",32.934,0.0392,26.8257,402.505,NA,NA,NA,NA,6.5661,34.1667,NA,NA,NA,NA,NA,0.4793,NA,NA,NA,NA,"transition",6,3,18,2019-06-04 01:05:00,2019-06-03 18:05:00,1559585100,2019,154,"6","2019","300-400m"
"19","CN19Sc34_12_eDNA_RR",-0.113062438505119,-0.0118597383040682,-0.0428386696774881,"CN19Sc34_12_eDNA",12,"RR","RR26","6/4/19 0:07","06-04 night","CN19S",0,"WESTERN FLYER",NA,"CTD",34,"MARS",12,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,3.353,"CANON",0.098,0.0844,24.2764,3.377,NA,NA,NA,NA,13.6788,32.4416,NA,NA,NA,NA,NA,1.6093,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","0-50m"
"20","CN19Sc34_11_eDNA_RR",-0.0880651268755563,-0.0305026045089229,-0.0178463268002754,"CN19Sc34_11_eDNA",12,"RR","RR27","6/4/19 0:07","06-04 night","CN19S",35,"WESTERN FLYER",NA,"CTD",34,"MARS",11,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,34.357,"CANON",16.164,0.0412,25.697,34.615,NA,NA,NA,NA,10.5963,33.5225,NA,NA,NA,NA,NA,0.5291,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","0-50m"
"21","CN19Sc34_9_eDNA_RR",-0.0775378048832864,-0.0294177664805315,-0.0549387083696963,"CN19Sc34_09_eDNA",12,"RR","RR28","6/4/19 0:07","06-04 night","CN19S",100,"WESTERN FLYER",NA,"CTD",34,"MARS",9,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,101.026,"CANON",24.879,0.0354,26.2082,101.802,NA,NA,NA,NA,9.2853,33.894,NA,NA,NA,NA,NA,0.3846,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","50-100m"
"22","CN19Sc34_8_eDNA_RR",0.0795951514981098,0.0412649768566018,-0.0859088323882697,"CN19Sc34_08_eDNA",12,"RR","RR29","6/4/19 0:07","06-04 night","CN19S",125,"WESTERN FLYER",NA,"CTD",34,"MARS",8,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,123.278,"CANON",27.585,0.0354,26.3016,124.23,NA,NA,NA,NA,9.0022,33.955,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","100-200m"
"23","CN19Sc34_7_eDNA_RR",-0.0823747111715907,-0.0108528774783591,-0.0119068375339395,"CN19Sc34_07_eDNA",12,"RR","RR30","6/4/19 0:07","06-04 night","CN19S",200,"WESTERN FLYER",NA,"CTD",34,"MARS",7,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,201.421,"CANON",30.995,0.0365,26.5114,203.016,NA,NA,NA,NA,8.1375,34.0514,NA,NA,NA,NA,NA,0.4127,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","100-200m"
"24","CN19Sc34_6_eDNA_RR",0.0481057059751099,0.0501567567879884,0.0647483010995283,"CN19Sc34_06_eDNA",12,"RR","RR31","6/4/19 0:07","06-04 night","CN19S",250,"WESTERN FLYER",NA,"CTD",34,"MARS",6,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.165,"CANON",32.624,0.0348,26.6184,252.176,NA,NA,NA,NA,7.6782,34.1009,NA,NA,NA,NA,NA,0.3696,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","200-300m"
"25","CN19Sc34_4_eDNA_RR",-0.0329493648561484,-0.0829116046518296,-0.185777533876818,"CN19Sc34_04_eDNA",12,"RR","RR33","6/4/19 0:07","06-04 night","CN19S",400,"WESTERN FLYER",NA,"CTD",34,"MARS",4,-122.1988,36.7125,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,399.492,"CANON",38.189,0.0365,26.8261,402.85,NA,NA,NA,NA,6.5574,34.1657,NA,NA,NA,NA,NA,0.4121,NA,NA,NA,NA,"night",6,4,0,2019-06-04 07:07:00,2019-06-04 00:07:00,1559606820,2019,155,"6","2019","300-400m"
"26","CN19Sc36_12_eDNA_RR",-0.0927438721331023,0.00852278006673373,0.00718700856970291,"CN19Sc36_12_eDNA",12,"RR","RR36","6/4/19 6:04","06-04 transition","CN19S",0,"WESTERN FLYER",NA,"CTD",36,"MARS",12,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,2.203,"CANON",0.751,0.0934,24.226,2.22,NA,NA,NA,NA,13.9497,32.448,NA,NA,NA,NA,NA,1.8355,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","0-50m"
"27","CN19Sc36_11_eDNA_RR",-0.0200754125422051,0.0446470176672842,0.00390113680866186,"CN19Sc36_11_eDNA",12,"RR","RR37","6/4/19 6:04","06-04 transition","CN19S",35,"WESTERN FLYER",NA,"CTD",36,"MARS",11,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,35.238,"CANON",16.253,0.0431,25.585,35.502,NA,NA,NA,NA,10.8735,33.4413,NA,NA,NA,NA,NA,0.5771,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","0-50m"
"28","CN19Sc36_9_eDNA_RR",-0.0786090263623762,-0.0124520348242556,-0.0215196047056557,"CN19Sc36_09_eDNA",12,"RR","RR38","6/4/19 6:04","06-04 transition","CN19S",100,"WESTERN FLYER",NA,"CTD",36,"MARS",9,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,99.403,"CANON",24.757,0.0354,26.2166,100.165,NA,NA,NA,NA,9.2645,33.9005,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","50-100m"
"29","CN19Sc36_8_eDNA_RR",-0.0836821031697179,-0.0428768683160062,-0.0755409011247234,"CN19Sc36_08_eDNA",12,"RR","RR39","6/4/19 6:04","06-04 transition","CN19S",125,"WESTERN FLYER",NA,"CTD",36,"MARS",8,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,125.929,"CANON",27.092,0.0358,26.3466,126.903,NA,NA,NA,NA,8.7886,33.9695,NA,NA,NA,NA,NA,0.3964,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","100-200m"
"30","CN19Sc36_7_eDNA_RR",0.103320177808516,-0.0306070328776462,-0.0631524077193409,"CN19Sc36_07_eDNA",12,"RR","RR40","6/4/19 6:04","06-04 transition","CN19S",200,"WESTERN FLYER",NA,"CTD",36,"MARS",7,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.303,"CANON",31.821,0.0357,26.5309,201.888,NA,NA,NA,NA,8.0787,34.0651,NA,NA,NA,NA,NA,0.3939,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","100-200m"
"31","CN19Sc36_6_eDNA_RR",0.0836507600697216,-0.0881416886162342,-0.0405674047557466,"CN19Sc36_06_eDNA",12,"RR","RR41","6/4/19 6:04","06-04 transition","CN19S",250,"WESTERN FLYER",NA,"CTD",36,"MARS",6,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,250.251,"CANON",32.584,0.0336,26.6221,252.263,NA,NA,NA,NA,7.6641,34.1029,NA,NA,NA,NA,NA,0.3404,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","200-300m"
"32","CN19Sc36_4_eDNA_RR",0.0673352443721185,-0.0802550942656921,-0.121296930198833,"CN19Sc36_04_eDNA",12,"RR","RR42","6/4/19 6:04","06-04 transition","CN19S",400,"WESTERN FLYER",NA,"CTD",36,"MARS",4,-122.1982,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.366,"CANON",31.634,0.0367,26.8246,403.733,NA,NA,NA,NA,6.5921,34.1696,NA,NA,NA,NA,NA,0.4183,NA,NA,NA,NA,"transition",6,4,6,2019-06-04 13:04:00,2019-06-04 06:04:00,1559628240,2019,155,"6","2019","300-400m"
"33","CN19Sc38_12_eDNA_RR",-0.0600778197195861,-0.0248012809302444,-0.0382688884421976,"CN19Sc38_12_eDNA",12,"RR","RR45","6/4/19 12:05","06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",38,"MARS",12,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,3.356,"CANON",0.384,0.0826,24.6085,3.381,NA,NA,NA,NA,13.2439,32.7583,NA,NA,NA,NA,NA,1.5657,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","0-50m"
"34","CN19Sc38_11_eDNA_RR",-0.0171670811747182,-0.00154855666073188,-0.0261427913101828,"CN19Sc38_11_eDNA",12,"RR","RR46","6/4/19 12:05","06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",38,"MARS",11,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,49.876,"CANON",22.123,0.0372,25.9617,50.253,NA,NA,NA,NA,9.8764,33.704,NA,NA,NA,NA,NA,0.4301,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","0-50m"
"35","CN19Sc38_10_eDNA_RR",-0.0522021890341276,-0.0542789093002546,-0.035328157122812,"CN19Sc38_10_eDNA",12,"RR","RR47","6/4/19 12:05","06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",38,"MARS",10,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,75.282,"CANON",24.62,0.0366,26.1265,75.855,NA,NA,NA,NA,9.4603,33.8265,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","50-100m"
"36","CN19Sc38_9_eDNA_RR",-0.01684139706055,-0.016383887570299,0.0351125395332904,"CN19Sc38_09_eDNA",12,"RR","RR48","6/4/19 12:05","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",38,"MARS",9,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,101.15,"CANON",28.109,0.0365,26.2445,101.926,NA,NA,NA,NA,9.1639,33.9154,NA,NA,NA,NA,NA,0.4133,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","50-100m"
"37","CN19Sc38_8_eDNA_RR",0.0261510210890379,-0.0503667852076066,-0.137287144854695,"CN19Sc38_08_eDNA",12,"RR","RR49","6/4/19 12:05","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",38,"MARS",8,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,130.041,"CANON",27.418,0.0369,26.3244,131.048,NA,NA,NA,NA,8.8753,33.9585,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","100-200m"
"38","CN19Sc38_7_eDNA_RR",0.0645669108321583,0.0291639488573142,0.0723312386952712,"CN19Sc38_07_eDNA",12,"RR","RR50","6/4/19 12:05","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",38,"MARS",7,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,199.829,"CANON",26.077,0.0354,26.5103,201.41,NA,NA,NA,NA,8.1513,34.0527,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","100-200m"
"39","CN19Sc38_5_eDNA_RR",-0.0727645404102708,-0.00258687540346816,-0.0347973082036371,"CN19Sc38_05_eDNA",12,"RR","RR52","6/4/19 12:05","06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",38,"MARS",5,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,299.208,"CANON",34.675,0.0366,26.7111,301.65,NA,NA,NA,NA,7.1957,34.1311,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","200-300m"
"40","CN19Sc38_4_eDNA_RR",0.0356907422562714,-0.150357258322915,-0.041381246774252,"CN19Sc38_04_eDNA",12,"RR","RR53","6/4/19 12:05","06-04 day","CN19S",400,"WESTERN FLYER",NA,"CTD",38,"MARS",4,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.187,"CANON",35.124,0.0379,26.845,403.551,NA,NA,NA,NA,6.4554,34.1727,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","300-400m"
