"","SampleID","PC1","PC2","PC3","FilterID","target_gene","PlateID","library","local_time","time_label","SAMPLING_cruise","depth","SAMPLING_platform","SC","ESP","SAMPLING_station_number","SAMPLING_station","SAMPLING_bottle","decimalLongitude","decimalLatitude","sample_type","Plates","Markers","Status","Dewar_name","Sampling_method","replicate","SAMPLING_rdepth","project_name","nitrate","fluor","density","pressure","minimumDepthInMeters","maximumDepthInMeters","start_GMT","end_GMT","temp","salinity","sigmat","spice","diss_oxygen","PAR (umol/s/m2)","altitude","chlorophyll","bbp470 (count)","bbp650 (count)","SAMPLING_project","ESP_name","diel","month","day","hour","eventDate","time","time_since","year","jday","month_char","year_char","depth_bin"
"31","CN19Sc38_4_eDNA_RR",-0.0423496206849058,-0.183944442367135,-0.108455085478216,"CN19Sc38_04_eDNA",12,"RR","RR53","6/4/19 12:05","06-04 day","CN19S",400,"WESTERN FLYER",NA,"CTD",38,"MARS",4,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,400.187,"CANON",35.124,0.0379,26.845,403.551,NA,NA,NA,NA,6.4554,34.1727,NA,NA,NA,NA,NA,0.4463,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","300-400m"
"32","CN19Sc38_3_eDNA_RR",0.0902831617336932,0.0376494927674338,-0.0578720023483163,"CN19Sc38_03_eDNA",12,"RR","RR54","6/4/19 12:05","06-04 day","CN19S",500,"WESTERN FLYER",NA,"CTD",38,"MARS",3,-122.198,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,499.769,"CANON",36.825,0.0367,26.9677,504.093,NA,NA,NA,NA,5.9157,34.2394,NA,NA,NA,NA,NA,0.417,NA,NA,NA,NA,"day",6,4,12,2019-06-04 19:05:00,2019-06-04 12:05:00,1559649900,2019,155,"6","2019","400-500m"
"33","CN19Sc28_11_eDNA_RR",0.0667117673300738,0.0410764875433297,-0.0091668183310078,"CN19Sc28_11_eDNA",12,"RR","RR58","6/3/19 9:02","06-03 day","CN19S",25,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",11,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,25.797,"CANON",10.199,0.0466,25.276,25.99,NA,NA,NA,NA,11.8202,33.265,NA,NA,NA,NA,NA,0.6656,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"34","CN19Sc28_10_eDNA_RR",-0.0541435886394588,-0.0514624628957196,-0.0386892839806198,"CN19Sc28_10_eDNA",12,"RR","RR59","6/3/19 9:02","06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",10,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.074,"CANON",20.023,0.0409,25.7695,40.376,NA,NA,NA,NA,10.3942,33.5705,NA,NA,NA,NA,NA,0.5235,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"35","CN19Sc28_9_eDNA_RR",-0.122840900392204,-0.197720153106096,0.0625158151962178,"CN19Sc28_09_eDNA",12,"RR","RR60","6/3/19 9:02","06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",9,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,50.169,"CANON",22.455,0.0385,25.9605,50.548,NA,NA,NA,NA,9.8973,33.7069,NA,NA,NA,NA,NA,0.4619,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","0-50m"
"36","CN19Sc28_8_eDNA_RR",-0.0371685572371509,0.00736945204487281,-0.0528383942923162,"CN19Sc28_08_eDNA",12,"RR","RR61","6/3/19 9:02","06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",8,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,59.792,"CANON",24.334,0.0366,26.0244,60.245,NA,NA,NA,NA,9.7576,33.7587,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"37","CN19Sc28_7_eDNA_RR",-0.0387374876805816,-0.143476090154157,-0.126621342256446,"CN19Sc28_07_eDNA",12,"RR","RR62","6/3/19 9:02","06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",7,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.325,"CANON",29.014,0.0368,26.2879,101.094,NA,NA,NA,NA,9.0159,33.9408,NA,NA,NA,NA,NA,0.4214,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","50-100m"
"38","CN19Sc28_6_eDNA_RR",0.0488891664491256,0.0822625495928727,0.00717189187116314,"CN19Sc28_06_eDNA",12,"RR","RR63","6/3/19 9:02","06-03 day","CN19S",110,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",6,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,110.423,"CANON",28.105,0.0369,26.3183,111.273,NA,NA,NA,NA,8.8924,33.9546,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
"39","CN19Sc28_5_eDNA_RR",0.104675225828381,0.114019528102649,-0.0571637844585668,"CN19Sc28_05_eDNA",12,"RR","RR65","6/3/19 9:02","06-03 day","CN19S",150,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",5,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,150.934,"CANON",30.471,0.0366,26.4318,152.11,NA,NA,NA,NA,8.5007,34.021,NA,NA,NA,NA,NA,0.4152,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","100-200m"
"40","CN19Sc28_1_eDNA_RR",-0.054064423779655,-0.168398724719982,-0.105246754707745,"CN19Sc28_01_eDNA",12,"RR","RR69","6/3/19 9:02","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",28,"OFFMARS_E",1,-122.1645,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,300.277,"CANON",36.013,0.0359,26.7077,302.728,NA,NA,NA,NA,7.1973,34.127,NA,NA,NA,NA,NA,0.3989,NA,NA,NA,NA,"day",6,3,9,2019-06-03 16:02:00,2019-06-03 09:02:00,1559552520,2019,154,"6","2019","200-300m"
"41","CN19Sc30_11_eDNA_RR",-0.000192271538483731,0.0112362593157021,0.109986278694117,"CN19Sc30_11_eDNA",12,"RR","RR71","6/3/19 15:17","06-03 day","CN19S",25,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",11,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.981,"CANON",15.991,0.0448,25.5884,26.175,NA,NA,NA,NA,10.9878,33.4719,NA,NA,NA,NA,NA,0.6194,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"42","CN19Sc30_9_eDNA_RR",0.156258574317547,-0.0572899240191347,-0.0656562427993254,"CN19Sc30_09_eDNA",12,"RR","RR72","6/3/19 15:17","06-03 day","CN19S",50,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",9,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,48.299,"CANON",21.964,0.0381,25.9142,48.663,NA,NA,NA,NA,9.9882,33.6672,NA,NA,NA,NA,NA,0.4513,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"43","CN19Sc30_10_eDNA_RR",0.0354465759916405,0.120603362048116,-0.030772481860055,"CN19Sc30_10_eDNA",12,"RR","RR73","6/3/19 15:17","06-03 day","CN19S",40,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",10,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,41.401,"CANON",21.7,0.0412,25.8045,41.712,NA,NA,NA,NA,10.2878,33.5919,NA,NA,NA,NA,NA,0.5298,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","0-50m"
"44","CN19Sc30_8_eDNA_RR",-0.00728985255699496,-0.0799354591036234,-0.10469367876022,"CN19Sc30_08_eDNA",12,"RR","RR74","6/3/19 15:17","06-03 day","CN19S",60,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",8,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,60.503,"CANON",22.796,0.0384,25.965,60.961,NA,NA,NA,NA,9.8994,33.7129,NA,NA,NA,NA,NA,0.46,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","50-100m"
"45","CN19Sc30_7_eDNA_RR",-0.0769630378897405,0.0518937718555645,-0.120547122463582,"CN19Sc30_07_eDNA",12,"RR","RR75","6/3/19 15:17","06-03 day","CN19S",100,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",7,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,100.205,"CANON",22.658,0.0372,26.165,100.974,NA,NA,NA,NA,9.389,33.8602,NA,NA,NA,NA,NA,0.4307,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","50-100m"
"46","CN19Sc30_5_eDNA_RR",-0.0475424580249096,0.0540114879997648,-0.0696503816201734,"CN19Sc30_05_eDNA",12,"RR","RR77","6/3/19 15:17","06-03 day","CN19S",150,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",5,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,150.768,"CANON",25.883,0.0382,26.3892,151.943,NA,NA,NA,NA,8.6571,33.9972,NA,NA,NA,NA,NA,0.4531,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"47","CN19Sc30_4_eDNA_RR",0.0785603999250821,-0.160056012290723,0.130641334237359,"CN19Sc30_04_eDNA",12,"RR","RR78","6/3/19 15:17","06-03 day","CN19S",165,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",4,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,165.414,"CANON",30.35,0.0372,26.4203,166.71,NA,NA,NA,NA,8.5467,34.015,NA,NA,NA,NA,NA,0.4289,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"48","CN19Sc30_3_eDNA_RR",0.0824292414630653,0.0803135641851498,-0.0207902666138664,"CN19Sc30_03_eDNA",12,"RR","RR79","6/3/19 15:17","06-03 day","CN19S",200,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",3,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,200.21,"CANON",32.236,0.036,26.5207,201.795,NA,NA,NA,NA,8.1206,34.0601,NA,NA,NA,NA,NA,0.4002,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","100-200m"
"49","CN19Sc30_2_eDNA_RR",-0.19972819202102,0.00523698372174245,0.0714346458030905,"CN19Sc30_02_eDNA",12,"RR","RR80","6/3/19 15:17","06-03 day","CN19S",245,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",2,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,243.607,"CANON",34.087,0.0366,26.6196,245.561,NA,NA,NA,NA,7.647,34.0968,NA,NA,NA,NA,NA,0.4146,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","200-300m"
"50","CN19Sc30_1_eDNA_RR",-0.124950257113809,0.00370667603658829,-0.0500360594619745,"CN19Sc30_01_eDNA",12,"RR","RR81","6/3/19 15:17","06-03 day","CN19S",300,"WESTERN FLYER",NA,"CTD",30,"OFFMARS_E",1,-122.1643,36.7118,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,301.597,"CANON",35.617,0.0366,26.7133,304.06,NA,NA,NA,NA,7.0851,34.1144,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,3,15,2019-06-03 22:17:00,2019-06-03 15:17:00,1559575020,2019,154,"6","2019","200-300m"
"51","CN19Sc37_12_eDNA_RR",0.10863571056139,0.0755450669303577,-0.0147609514985919,"CN19Sc37_12_eDNA",12,"RR","RR82","6/4/19 9:03","06-04 day","CN19S",0,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",12,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.267,"CANON",0.206,0.0918,24.275,2.284,NA,NA,NA,NA,13.9024,32.4988,NA,NA,NA,NA,NA,1.7944,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"52","CN19Sc37_10_eDNA_RR",-0.0841754721400683,0.0534081189214021,-0.0749741708761,"CN19Sc37_10_eDNA",12,"RR","RR84","6/4/19 9:03","06-04 day","CN19S",25,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",10,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,25.445,"CANON",13.061,0.044,25.3832,25.636,NA,NA,NA,NA,11.513,33.3301,NA,NA,NA,NA,NA,0.5989,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"53","CN19Sc37_9_eDNA_RR",-0.0798311292814323,0.00522498124360722,-0.0653550600723129,"CN19Sc37_09_eDNA",12,"RR","RR85","6/4/19 9:03","06-04 day","CN19S",40,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",9,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,40.092,"CANON",18.658,0.0419,25.7156,40.394,NA,NA,NA,NA,10.5333,33.5323,NA,NA,NA,NA,NA,0.5472,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"54","CN19Sc37_8_eDNA_RR",-0.055660306120553,-0.105185573943213,0.0492678609707375,"CN19Sc37_08_eDNA",12,"RR","RR86","6/4/19 9:03","06-04 day","CN19S",50,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",8,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,50.465,"CANON",20.325,0.0403,25.8329,50.846,NA,NA,NA,NA,10.1775,33.604,NA,NA,NA,NA,NA,0.5073,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","0-50m"
"55","CN19Sc37_7_eDNA_RR",-0.0526889445267412,-0.0487511012339064,-0.0488215578234849,"CN19Sc37_07_eDNA",12,"RR","RR87","6/4/19 9:03","06-04 day","CN19S",75,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",7,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,76.119,"CANON",24.233,0.0369,26.0905,76.699,NA,NA,NA,NA,9.5856,33.8066,NA,NA,NA,NA,NA,0.4226,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"56","CN19Sc37_6_eDNA_RR",-0.124414867559465,-0.120908470217563,-0.10563103190823,"CN19Sc37_06_eDNA",12,"RR","RR88","6/4/19 9:03","06-04 day","CN19S",100,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",6,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,99.782,"CANON",26.577,0.0458,26.2499,100.547,NA,NA,NA,NA,9.1272,33.9149,NA,NA,NA,NA,NA,0.6456,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","50-100m"
"57","CN19Sc37_5_eDNA_RR",-0.0804160610393607,0.0781234022382198,-0.0247648988363239,"CN19Sc37_05_eDNA",12,"RR","RR89","6/4/19 9:03","06-04 day","CN19S",130,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",5,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,129.402,"CANON",27.598,0.04,26.3916,130.404,NA,NA,NA,NA,8.6421,33.9978,NA,NA,NA,NA,NA,0.4986,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"58","CN19Sc37_4_eDNA_RR",0.119560588385982,-0.114129856105098,-0.0836340575830618,"CN19Sc37_04_eDNA",12,"RR","RR90","6/4/19 9:03","06-04 day","CN19S",150,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",4,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,151.36,"CANON",29.248,0.0366,26.4474,152.54,NA,NA,NA,NA,8.4142,34.0239,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"59","CN19Sc37_3_eDNA_RR",-0.13448209632058,0.000844702097685327,0.0794976185813192,"CN19Sc37_03_eDNA",12,"RR","RR91","6/4/19 9:03","06-04 day","CN19S",200,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",3,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,200.042,"CANON",30.732,0.0354,26.5183,201.625,NA,NA,NA,NA,8.1363,34.06,NA,NA,NA,NA,NA,0.3852,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","100-200m"
"60","CN19Sc37_2_eDNA_RR",-0.153772754131302,-0.013555249539101,0.111988798125704,"CN19Sc37_02_eDNA",12,"RR","RR92","6/4/19 9:03","06-04 day","CN19S",250,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",2,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,250.72,"CANON",32.978,0.0353,26.6234,252.736,NA,NA,NA,NA,7.6761,34.1069,NA,NA,NA,NA,NA,0.3827,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"61","CN19Sc37_1_eDNA_RR",-0.0268938030647675,0.0259101724040539,-0.0730347399599274,"CN19Sc37_01_eDNA",12,"RR","RR93","6/4/19 9:03","06-04 day","CN19S",300,"WESTERN FLYER",NA,"CTD",37,"OFFMARS_E",1,-122.1647,36.712,"environmental","SS,RR,PP","18S,12S,COI","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,301,"CANON",34.573,0.0366,26.7232,303.458,NA,NA,NA,NA,7.1498,34.1382,NA,NA,NA,NA,NA,0.4158,NA,NA,NA,NA,"day",6,4,9,2019-06-04 16:03:00,2019-06-04 09:03:00,1559638980,2019,155,"6","2019","200-300m"
"62","CN19Sc03_10_eDNA_JJ",-0.0797891075513676,-0.140278141728707,0.0500964834542463,"CN19Sc03_10_eDNA",12,"JJ","JJ2","5/30/19 23:12","05-30 night","CN19S",40,"WESTERN FLYER",NA,"CTD",3,"MARS",10,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,40.142,"CANON",18.74,0.0391,25.7698,40.444,NA,NA,NA,NA,10.3123,33.5529,NA,NA,NA,NA,NA,0.4768,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","0-50m"
"63","CN19Sc03_9_eDNA_JJ",-0.00387326494540076,0.123791492985657,-0.0210921624296539,"CN19Sc03_09_eDNA",12,"JJ","JJ3","5/30/19 23:12","05-30 night","CN19S",80,"WESTERN FLYER",NA,"CTD",3,"MARS",9,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.528,"CANON",25.593,0.0333,26.174,81.142,NA,NA,NA,NA,9.3859,33.8715,NA,NA,NA,NA,NA,0.331,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","50-100m"
"64","CN19Sc03_7_eDNA_JJ",0.119872257731955,0.0671456479166723,-0.0352283844725079,"CN19Sc03_07_eDNA",12,"JJ","JJ4","5/30/19 23:12","05-30 night","CN19S",150,"WESTERN FLYER",NA,"CTD",3,"MARS",7,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,149.85,"CANON",29.195,0.0331,26.4123,151.018,NA,NA,NA,NA,8.5976,34.0151,NA,NA,NA,NA,NA,0.3273,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","100-200m"
"65","CN19Sc03_5_eDNA_JJ",-0.196025545054043,-0.0254921958642393,0.092805974795525,"CN19Sc03_05_eDNA",12,"JJ","JJ5","5/30/19 23:12","05-30 night","CN19S",250,"WESTERN FLYER",NA,"CTD",3,"MARS",5,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,249.115,"CANON",33.498,0.0345,26.6529,251.117,NA,NA,NA,NA,7.4106,34.0962,NA,NA,NA,NA,NA,0.3622,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","200-300m"
"66","CN19Sc03_4_eDNA_JJ",0.0485337953752932,0.0266504443580714,0.0205313628351887,"CN19Sc03_04_eDNA",12,"JJ","JJ6","5/30/19 23:12","05-30 night","CN19S",300,"WESTERN FLYER",NA,"CTD",3,"MARS",4,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,300.149,"CANON",35.399,0.0336,26.713,302.599,NA,NA,NA,NA,7.1294,34.1217,NA,NA,NA,NA,NA,0.3398,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","200-300m"
"67","CN19Sc03_3_eDNA_JJ",0.0598320924140913,0.0647652329083307,-0.0209915603462052,"CN19Sc03_03_eDNA",12,"JJ","JJ7","5/30/19 23:12","05-30 night","CN19S",400,"WESTERN FLYER",NA,"CTD",3,"MARS",3,-122.1972,36.7203,"environmental","JJ,KK,LL","12S,COI,18S","Filters (racks A-D),Tube Extracts (racks E-G)",NA,"CTD",NA,399.762,"CANON",37.979,0.0339,26.8703,403.122,NA,NA,NA,NA,6.3242,34.1831,NA,NA,NA,NA,NA,0.346,NA,NA,NA,NA,"night",5,30,23,2019-05-31 06:12:00,2019-05-30 23:12:00,1559257920,2019,150,"5","2019","300-400m"
"68","CN19Sc10_12_eDNA_JJ",0.112659727352582,0.0573753091752333,0.0573773322529664,"CN19Sc10_12_eDNA",12,"JJ","JJ9","5/31/19 12:44","05-31 day","CN19S",0,"WESTERN FLYER",NA,"CTD",10,"MARS",12,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,2.712,"CANON",3.489,0.1777,24.9882,2.732,NA,NA,NA,NA,12.8341,33.1442,NA,NA,NA,NA,NA,3.9423,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","0-50m"
"69","CN19Sc10_10_eDNA_JJ",0.0253622173142234,0.0465748967004912,0.181016818124052,"CN19Sc10_10_eDNA",12,"JJ","JJ10","5/31/19 12:44","05-31 day","CN19S",50,"WESTERN FLYER",NA,"CTD",10,"MARS",10,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,48.129,"CANON",20.558,0.0368,25.8555,48.492,NA,NA,NA,NA,10.1273,33.6222,NA,NA,NA,NA,NA,0.4195,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","0-50m"
"70","CN19Sc10_9_eDNA_JJ",0.133677498930849,-0.127486414107045,0.10136696183783,"CN19Sc10_09_eDNA",12,"JJ","JJ11","5/31/19 12:44","05-31 day","CN19S",80,"WESTERN FLYER",NA,"CTD",10,"MARS",9,-122.1985,36.7125,"environmental","JJ,KK,LL","12S,COI,18S","Tube Extracts (racks E-G),Filters (racks A-D)",NA,"CTD",NA,80.499,"CANON",26.673,0.034,26.1963,81.113,NA,NA,NA,NA,9.3358,33.8897,NA,NA,NA,NA,NA,0.3497,NA,NA,NA,NA,"day",5,31,12,2019-05-31 19:44:00,2019-05-31 12:44:00,1559306640,2019,151,"5","2019","50-100m"
